==== START logs for container check-dns of pod wcm-system/wcm-etcd-cluster-t2dqlx7cm7 ====
Server:    10.96.0.10
Address 1: 10.96.0.10 kube-dns.kube-system.svc.cluster.local

nslookup: can't resolve 'wcm-etcd-cluster-t2dqlx7cm7.wcm-etcd-cluster.wcm-system.svc'
Server:    10.96.0.10
Address 1: 10.96.0.10 kube-dns.kube-system.svc.cluster.local

Name:      wcm-etcd-cluster-t2dqlx7cm7.wcm-etcd-cluster.wcm-system.svc
Address 1: 10.244.0.7 wcm-etcd-cluster-t2dqlx7cm7.wcm-etcd-cluster.wcm-system.svc.cluster.local
==== END logs for container check-dns of pod wcm-system/wcm-etcd-cluster-t2dqlx7cm7 ====
==== START logs for container etcd of pod wcm-system/wcm-etcd-cluster-t2dqlx7cm7 ====
2021-06-16 00:12:56.444497 I | raft: raft.node: 3b0281aae13188e7 elected leader 3b0281aae13188e7 at term 23
2021-06-16 00:13:04.280715 I | etcdserver/membership: added member d6bae70853e5a681 [http://wcm-etcd-cluster-mnjf7rjjql.wcm-etcd-cluster.wcm-system.svc:2380] to cluster 89eee7d2d8bcc6a9
2021-06-16 00:13:04.280779 I | rafthttp: starting peer d6bae70853e5a681...
2021-06-16 00:13:04.280798 I | rafthttp: started HTTP pipelining with peer d6bae70853e5a681
2021-06-16 00:13:04.281992 I | rafthttp: started streaming with peer d6bae70853e5a681 (writer)
2021-06-16 00:13:04.286871 I | rafthttp: started streaming with peer d6bae70853e5a681 (writer)
2021-06-16 00:13:04.288285 I | rafthttp: started peer d6bae70853e5a681
2021-06-16 00:13:04.288320 I | rafthttp: added peer d6bae70853e5a681
2021-06-16 00:13:04.288343 I | rafthttp: started streaming with peer d6bae70853e5a681 (stream Message reader)
2021-06-16 00:13:04.288507 I | rafthttp: started streaming with peer d6bae70853e5a681 (stream MsgApp v2 reader)
2021-06-16 00:13:04.457537 W | etcdserver: failed to reach the peerURL(http://wcm-etcd-cluster-mnjf7rjjql.wcm-etcd-cluster.wcm-system.svc:2380) of member d6bae70853e5a681 (Get http://wcm-etcd-cluster-mnjf7rjjql.wcm-etcd-cluster.wcm-system.svc:2380/version: dial tcp: lookup wcm-etcd-cluster-mnjf7rjjql.wcm-etcd-cluster.wcm-system.svc on 10.96.0.10:53: no such host)
2021-06-16 00:13:04.457581 W | etcdserver: cannot get the version of member d6bae70853e5a681 (Get http://wcm-etcd-cluster-mnjf7rjjql.wcm-etcd-cluster.wcm-system.svc:2380/version: dial tcp: lookup wcm-etcd-cluster-mnjf7rjjql.wcm-etcd-cluster.wcm-system.svc on 10.96.0.10:53: no such host)
2021-06-16 00:13:09.288781 W | rafthttp: health check for peer d6bae70853e5a681 could not connect: dial tcp: lookup wcm-etcd-cluster-mnjf7rjjql.wcm-etcd-cluster.wcm-system.svc on 10.96.0.10:53: no such host
2021-06-16 00:13:10.391472 I | rafthttp: peer d6bae70853e5a681 became active
2021-06-16 00:13:10.391509 I | rafthttp: established a TCP streaming connection with peer d6bae70853e5a681 (stream Message writer)
2021-06-16 00:13:10.392020 I | rafthttp: established a TCP streaming connection with peer d6bae70853e5a681 (stream MsgApp v2 writer)
2021-06-16 00:13:10.393549 I | rafthttp: established a TCP streaming connection with peer d6bae70853e5a681 (stream MsgApp v2 reader)
2021-06-16 00:13:10.404961 I | rafthttp: established a TCP streaming connection with peer d6bae70853e5a681 (stream Message reader)
==== END logs for container etcd of pod wcm-system/wcm-etcd-cluster-t2dqlx7cm7 ====
