==== START logs for container etcd of pod kube-system/etcd-kind-2-control-plane ====
[WARNING] Deprecated '--logger=capnslog' flag is set; use '--logger=zap' flag instead
2021-05-27 04:44:49.153980 I | etcdmain: etcd Version: 3.4.3
2021-05-27 04:44:49.154028 I | etcdmain: Git SHA: 3cf2f69b5
2021-05-27 04:44:49.154033 I | etcdmain: Go Version: go1.12.12
2021-05-27 04:44:49.154038 I | etcdmain: Go OS/Arch: linux/amd64
2021-05-27 04:44:49.154043 I | etcdmain: setting maximum number of CPUs to 4, total number of available CPUs is 4
[WARNING] Deprecated '--logger=capnslog' flag is set; use '--logger=zap' flag instead
2021-05-27 04:44:49.154126 I | embed: peerTLS: cert = /etc/kubernetes/pki/etcd/peer.crt, key = /etc/kubernetes/pki/etcd/peer.key, trusted-ca = /etc/kubernetes/pki/etcd/ca.crt, client-cert-auth = true, crl-file = 
2021-05-27 04:44:49.154954 I | embed: name = kind-2-control-plane
2021-05-27 04:44:49.154964 I | embed: data dir = /var/lib/etcd
2021-05-27 04:44:49.154972 I | embed: member dir = /var/lib/etcd/member
2021-05-27 04:44:49.154976 I | embed: heartbeat = 100ms
2021-05-27 04:44:49.154981 I | embed: election = 1000ms
2021-05-27 04:44:49.154985 I | embed: snapshot count = 10000
2021-05-27 04:44:49.154993 I | embed: advertise client URLs = https://172.17.0.3:2379
2021-05-27 04:44:49.164599 I | etcdserver: starting member b273bc7741bcb020 in cluster 86482fea2286a1d2
raft2021/05/27 04:44:49 INFO: b273bc7741bcb020 switched to configuration voters=()
raft2021/05/27 04:44:49 INFO: b273bc7741bcb020 became follower at term 0
raft2021/05/27 04:44:49 INFO: newRaft b273bc7741bcb020 [peers: [], term: 0, commit: 0, applied: 0, lastindex: 0, lastterm: 0]
raft2021/05/27 04:44:49 INFO: b273bc7741bcb020 became follower at term 1
raft2021/05/27 04:44:49 INFO: b273bc7741bcb020 switched to configuration voters=(12858828581462913056)
2021-05-27 04:44:49.198558 W | auth: simple token is not cryptographically signed
2021-05-27 04:44:49.222252 I | etcdserver: starting server... [version: 3.4.3, cluster version: to_be_decided]
2021-05-27 04:44:49.225554 I | etcdserver: b273bc7741bcb020 as single-node; fast-forwarding 9 ticks (election ticks 10)
