==== START logs for container kube-controller-manager of pod kube-system/kube-controller-manager-kind-2-control-plane ====
I0512 15:23:06.273455       1 serving.go:312] Generated self-signed cert in-memory
I0512 15:23:13.865706       1 controllermanager.go:533] Started "serviceaccount"
I0512 15:23:13.865789       1 serviceaccounts_controller.go:116] Starting service account controller
I0512 15:23:13.865798       1 shared_informer.go:197] Waiting for caches to sync for service account
I0512 15:23:14.771417       1 garbagecollector.go:129] Starting garbage collector controller
I0512 15:23:14.771473       1 shared_informer.go:197] Waiting for caches to sync for garbage collector
I0512 15:23:14.771493       1 controllermanager.go:533] Started "garbagecollector"
I0512 15:23:14.771503       1 graph_builder.go:282] GraphBuilder running
I0512 15:23:14.792089       1 controllermanager.go:533] Started "daemonset"
I0512 15:23:14.792257       1 daemon_controller.go:255] Starting daemon sets controller
I0512 15:23:14.792267       1 shared_informer.go:197] Waiting for caches to sync for daemon sets
I0512 15:23:15.215878       1 controllermanager.go:533] Started "horizontalpodautoscaling"
I0512 15:23:15.216188       1 horizontal.go:156] Starting HPA controller
I0512 15:23:15.216258       1 shared_informer.go:197] Waiting for caches to sync for HPA
I0512 15:23:15.465755       1 controllermanager.go:533] Started "tokencleaner"
I0512 15:23:15.465875       1 tokencleaner.go:117] Starting token cleaner controller
I0512 15:23:15.465902       1 shared_informer.go:197] Waiting for caches to sync for token_cleaner
I0512 15:23:15.465913       1 shared_informer.go:204] Caches are synced for token_cleaner 
I0512 15:23:15.715611       1 node_ipam_controller.go:94] Sending events to api server.
I0512 15:23:25.718822       1 range_allocator.go:82] Sending events to api server.
I0512 15:23:25.718941       1 range_allocator.go:116] No Secondary Service CIDR provided. Skipping filtering out secondary service addresses.
I0512 15:23:25.718981       1 controllermanager.go:533] Started "nodeipam"
I0512 15:23:25.719131       1 node_ipam_controller.go:162] Starting ipam controller
I0512 15:23:25.719160       1 shared_informer.go:197] Waiting for caches to sync for node
I0512 15:23:25.736625       1 controllermanager.go:533] Started "pv-protection"
I0512 15:23:25.736763       1 pv_protection_controller.go:81] Starting PV protection controller
I0512 15:23:25.736779       1 shared_informer.go:197] Waiting for caches to sync for PV protection
I0512 15:23:25.759131       1 controllermanager.go:533] Started "podgc"
I0512 15:23:25.759934       1 gc_controller.go:88] Starting GC controller
I0512 15:23:25.759971       1 shared_informer.go:197] Waiting for caches to sync for GC
I0512 15:23:25.780471       1 controllermanager.go:533] Started "replicaset"
I0512 15:23:25.780645       1 replica_set.go:180] Starting replicaset controller
I0512 15:23:25.780654       1 shared_informer.go:197] Waiting for caches to sync for ReplicaSet
I0512 15:23:25.801950       1 controllermanager.go:533] Started "statefulset"
I0512 15:23:25.801987       1 stateful_set.go:145] Starting stateful set controller
I0512 15:23:25.802356       1 shared_informer.go:197] Waiting for caches to sync for stateful set
I0512 15:23:25.822508       1 controllermanager.go:533] Started "cronjob"
I0512 15:23:25.822980       1 cronjob_controller.go:97] Starting CronJob Manager
E0512 15:23:25.847113       1 core.go:91] Failed to start service controller: WARNING: no cloud provider provided, services of type LoadBalancer will fail
W0512 15:23:25.847148       1 controllermanager.go:525] Skipping "service"
I0512 15:23:25.971558       1 controllermanager.go:533] Started "endpoint"
W0512 15:23:25.971621       1 controllermanager.go:525] Skipping "endpointslice"
I0512 15:23:25.971667       1 endpoints_controller.go:181] Starting endpoint controller
I0512 15:23:25.971682       1 shared_informer.go:197] Waiting for caches to sync for endpoint
I0512 15:23:26.473349       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for limitranges
I0512 15:23:26.473425       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for statefulsets.apps
I0512 15:23:26.473446       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for cronjobs.batch
I0512 15:23:26.473488       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for horizontalpodautoscalers.autoscaling
I0512 15:23:26.473684       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for networkpolicies.networking.k8s.io
I0512 15:23:26.473722       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for leases.coordination.k8s.io
I0512 15:23:26.473753       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for podtemplates
I0512 15:23:26.473792       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for deployments.apps
I0512 15:23:26.473821       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for replicasets.apps
W0512 15:23:26.473880       1 shared_informer.go:415] resyncPeriod 43601865902358 is smaller than resyncCheckPeriod 44396522802205 and the informer has already started. Changing it to 44396522802205
I0512 15:23:26.473985       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for events.events.k8s.io
I0512 15:23:26.474028       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for endpoints
I0512 15:23:26.474088       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for serviceaccounts
I0512 15:23:26.474153       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for jobs.batch
I0512 15:23:26.474202       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for rolebindings.rbac.authorization.k8s.io
I0512 15:23:26.474235       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for roles.rbac.authorization.k8s.io
I0512 15:23:26.474317       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for controllerrevisions.apps
I0512 15:23:26.474359       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for poddisruptionbudgets.policy
I0512 15:23:26.474384       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for endpointslices.discovery.k8s.io
I0512 15:23:26.474432       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for ingresses.extensions
I0512 15:23:26.474487       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for daemonsets.apps
I0512 15:23:26.474677       1 resource_quota_monitor.go:228] QuotaMonitor created object count evaluator for ingresses.networking.k8s.io
I0512 15:23:26.474711       1 controllermanager.go:533] Started "resourcequota"
I0512 15:23:26.474895       1 resource_quota_controller.go:271] Starting resource quota controller
I0512 15:23:26.475066       1 shared_informer.go:197] Waiting for caches to sync for resource quota
I0512 15:23:26.475220       1 resource_quota_monitor.go:303] QuotaMonitor running
I0512 15:23:26.499892       1 controllermanager.go:533] Started "attachdetach"
I0512 15:23:26.501737       1 attach_detach_controller.go:342] Starting attach detach controller
I0512 15:23:26.502128       1 shared_informer.go:197] Waiting for caches to sync for attach detach
I0512 15:23:26.732460       1 controllermanager.go:533] Started "namespace"
I0512 15:23:26.732674       1 namespace_controller.go:200] Starting namespace controller
I0512 15:23:26.732684       1 shared_informer.go:197] Waiting for caches to sync for namespace
I0512 15:23:27.121113       1 controllermanager.go:533] Started "disruption"
I0512 15:23:27.121365       1 disruption.go:330] Starting disruption controller
I0512 15:23:27.121450       1 shared_informer.go:197] Waiting for caches to sync for disruption
I0512 15:23:27.271095       1 node_lifecycle_controller.go:388] Sending events to api server.
I0512 15:23:27.271401       1 node_lifecycle_controller.go:423] Controller is using taint based evictions.
I0512 15:23:27.271502       1 taint_manager.go:162] Sending events to api server.
I0512 15:23:27.271591       1 node_lifecycle_controller.go:520] Controller will reconcile labels.
I0512 15:23:27.271637       1 controllermanager.go:533] Started "nodelifecycle"
I0512 15:23:27.271801       1 node_lifecycle_controller.go:554] Starting node controller
I0512 15:23:27.271824       1 shared_informer.go:197] Waiting for caches to sync for taint
I0512 15:23:27.521361       1 controllermanager.go:533] Started "deployment"
I0512 15:23:27.521594       1 deployment_controller.go:152] Starting deployment controller
I0512 15:23:27.521641       1 shared_informer.go:197] Waiting for caches to sync for deployment
I0512 15:23:27.671442       1 controllermanager.go:533] Started "csrcleaner"
I0512 15:23:27.671485       1 cleaner.go:81] Starting CSR cleaner controller
I0512 15:23:27.921968       1 controllermanager.go:533] Started "ttl"
I0512 15:23:27.922060       1 ttl_controller.go:116] Starting TTL controller
I0512 15:23:27.922071       1 shared_informer.go:197] Waiting for caches to sync for TTL
I0512 15:23:28.071222       1 node_lifecycle_controller.go:77] Sending events to api server
E0512 15:23:28.071293       1 core.go:232] failed to start cloud node lifecycle controller: no cloud provider provided
W0512 15:23:28.071304       1 controllermanager.go:525] Skipping "cloud-node-lifecycle"
I0512 15:23:28.321496       1 controllermanager.go:533] Started "persistentvolume-expander"
I0512 15:23:28.321819       1 expand_controller.go:319] Starting expand controller
I0512 15:23:28.321879       1 shared_informer.go:197] Waiting for caches to sync for expand
I0512 15:23:28.571527       1 controllermanager.go:533] Started "clusterrole-aggregation"
I0512 15:23:28.572230       1 clusterroleaggregation_controller.go:148] Starting ClusterRoleAggregator
I0512 15:23:28.572258       1 shared_informer.go:197] Waiting for caches to sync for ClusterRoleAggregator
I0512 15:23:28.572770       1 shared_informer.go:197] Waiting for caches to sync for garbage collector
I0512 15:23:28.604279       1 shared_informer.go:197] Waiting for caches to sync for resource quota
I0512 15:23:28.620628       1 shared_informer.go:204] Caches are synced for certificate-csrsigning 
I0512 15:23:28.622073       1 shared_informer.go:204] Caches are synced for expand 
I0512 15:23:28.636969       1 shared_informer.go:204] Caches are synced for PV protection 
I0512 15:23:28.643477       1 shared_informer.go:204] Caches are synced for certificate-csrapproving 
I0512 15:23:28.672840       1 shared_informer.go:204] Caches are synced for ClusterRoleAggregator 
I0512 15:23:28.682542       1 shared_informer.go:204] Caches are synced for PVC protection 
I0512 15:23:28.682786       1 shared_informer.go:204] Caches are synced for ReplicaSet 
E0512 15:23:28.682877       1 clusterroleaggregation_controller.go:180] view failed with : Operation cannot be fulfilled on clusterroles.rbac.authorization.k8s.io "view": the object has been modified; please apply your changes to the latest version and try again
E0512 15:23:28.689486       1 clusterroleaggregation_controller.go:180] admin failed with : Operation cannot be fulfilled on clusterroles.rbac.authorization.k8s.io "admin": the object has been modified; please apply your changes to the latest version and try again
I0512 15:23:28.693494       1 shared_informer.go:204] Caches are synced for job 
I0512 15:23:28.702540       1 shared_informer.go:204] Caches are synced for stateful set 
I0512 15:23:28.707784       1 shared_informer.go:204] Caches are synced for ReplicationController 
I0512 15:23:28.716464       1 shared_informer.go:204] Caches are synced for HPA 
I0512 15:23:28.723395       1 shared_informer.go:204] Caches are synced for disruption 
I0512 15:23:28.723423       1 disruption.go:338] Sending events to api server.
I0512 15:23:28.723463       1 shared_informer.go:204] Caches are synced for deployment 
I0512 15:23:28.730512       1 event.go:281] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"local-path-storage", Name:"local-path-provisioner", UID:"f2ca3a65-6d83-4e38-b03a-8bda6c406ab3", APIVersion:"apps/v1", ResourceVersion:"256", FieldPath:""}): type: 'Normal' reason: 'ScalingReplicaSet' Scaled up replica set local-path-provisioner-58f6947c7 to 1
I0512 15:23:28.730739       1 event.go:281] Event(v1.ObjectReference{Kind:"Deployment", Namespace:"kube-system", Name:"coredns", UID:"ed594cba-9263-4f68-8e78-f0088906af14", APIVersion:"apps/v1", ResourceVersion:"186", FieldPath:""}): type: 'Normal' reason: 'ScalingReplicaSet' Scaled up replica set coredns-6955765f44 to 2
I0512 15:23:28.739669       1 event.go:281] Event(v1.ObjectReference{Kind:"ReplicaSet", Namespace:"kube-system", Name:"coredns-6955765f44", UID:"e7bbc9e7-bbba-4a5f-adc9-431ca87296c7", APIVersion:"apps/v1", ResourceVersion:"352", FieldPath:""}): type: 'Normal' reason: 'SuccessfulCreate' Created pod: coredns-6955765f44-zrctk
I0512 15:23:28.743511       1 event.go:281] Event(v1.ObjectReference{Kind:"ReplicaSet", Namespace:"local-path-storage", Name:"local-path-provisioner-58f6947c7", UID:"625cfa44-6ef7-43af-971b-693d3487a32a", APIVersion:"apps/v1", ResourceVersion:"353", FieldPath:""}): type: 'Normal' reason: 'SuccessfulCreate' Created pod: local-path-provisioner-58f6947c7-llc8j
I0512 15:23:28.748520       1 event.go:281] Event(v1.ObjectReference{Kind:"ReplicaSet", Namespace:"kube-system", Name:"coredns-6955765f44", UID:"e7bbc9e7-bbba-4a5f-adc9-431ca87296c7", APIVersion:"apps/v1", ResourceVersion:"352", FieldPath:""}): type: 'Normal' reason: 'SuccessfulCreate' Created pod: coredns-6955765f44-d6qt7
I0512 15:23:28.832957       1 shared_informer.go:204] Caches are synced for namespace 
I0512 15:23:28.866013       1 shared_informer.go:204] Caches are synced for service account 
I0512 15:23:28.986207       1 shared_informer.go:204] Caches are synced for bootstrap_signer 
W0512 15:23:29.024132       1 actual_state_of_world.go:506] Failed to update statusUpdateNeeded field in actual state of world: Failed to set statusUpdateNeeded to needed true, because nodeName="kind-2-control-plane" does not exist
I0512 15:23:29.041301       1 shared_informer.go:204] Caches are synced for persistent volume 
I0512 15:23:29.060255       1 shared_informer.go:204] Caches are synced for GC 
I0512 15:23:29.071963       1 shared_informer.go:204] Caches are synced for taint 
I0512 15:23:29.072371       1 node_lifecycle_controller.go:1443] Initializing eviction metric for zone: 
W0512 15:23:29.072484       1 node_lifecycle_controller.go:1058] Missing timestamp for Node kind-2-control-plane. Assuming now as a timestamp.
I0512 15:23:29.072572       1 node_lifecycle_controller.go:1209] Controller detected that all Nodes are not-Ready. Entering master disruption mode.
I0512 15:23:29.072991       1 taint_manager.go:186] Starting NoExecuteTaintManager
I0512 15:23:29.073674       1 event.go:281] Event(v1.ObjectReference{Kind:"Node", Namespace:"", Name:"kind-2-control-plane", UID:"3631b5e6-9cc4-404c-aae8-dcae7a87af37", APIVersion:"", ResourceVersion:"", FieldPath:""}): type: 'Normal' reason: 'RegisteredNode' Node kind-2-control-plane event: Registered Node kind-2-control-plane in Controller
I0512 15:23:29.092534       1 shared_informer.go:204] Caches are synced for daemon sets 
I0512 15:23:29.102505       1 shared_informer.go:204] Caches are synced for attach detach 
I0512 15:23:29.106781       1 event.go:281] Event(v1.ObjectReference{Kind:"DaemonSet", Namespace:"kube-system", Name:"kube-proxy", UID:"99333f2c-1608-4799-9197-a5417848df1d", APIVersion:"apps/v1", ResourceVersion:"191", FieldPath:""}): type: 'Normal' reason: 'SuccessfulCreate' Created pod: kube-proxy-42grk
I0512 15:23:29.110825       1 event.go:281] Event(v1.ObjectReference{Kind:"DaemonSet", Namespace:"kube-system", Name:"kindnet", UID:"6537b17e-a5a8-4b0f-9a51-26a15c45d890", APIVersion:"apps/v1", ResourceVersion:"240", FieldPath:""}): type: 'Normal' reason: 'SuccessfulCreate' Created pod: kindnet-mv842
I0512 15:23:29.119594       1 shared_informer.go:204] Caches are synced for node 
I0512 15:23:29.119674       1 range_allocator.go:172] Starting range CIDR allocator
I0512 15:23:29.119683       1 shared_informer.go:197] Waiting for caches to sync for cidrallocator
I0512 15:23:29.119690       1 shared_informer.go:204] Caches are synced for cidrallocator 
I0512 15:23:29.123900       1 shared_informer.go:204] Caches are synced for TTL 
I0512 15:23:29.131856       1 range_allocator.go:373] Set node kind-2-control-plane PodCIDR to [10.244.0.0/24]
