==== START logs for container kube-controller-manager of pod kube-system/kube-controller-manager-kind-3-control-plane ====
I0512 15:23:55.434867       1 shared_informer.go:197] Waiting for caches to sync for service account
I0512 15:23:55.464694       1 controllermanager.go:533] Started "replicaset"
I0512 15:23:55.465019       1 replica_set.go:180] Starting replicaset controller
I0512 15:23:55.465086       1 shared_informer.go:197] Waiting for caches to sync for ReplicaSet
I0512 15:23:55.491987       1 controllermanager.go:533] Started "tokencleaner"
W0512 15:23:55.492028       1 controllermanager.go:525] Skipping "endpointslice"
I0512 15:23:55.492269       1 tokencleaner.go:117] Starting token cleaner controller
I0512 15:23:55.492297       1 shared_informer.go:197] Waiting for caches to sync for token_cleaner
I0512 15:23:55.492306       1 shared_informer.go:204] Caches are synced for token_cleaner 
I0512 15:23:55.538421       1 controllermanager.go:533] Started "namespace"
I0512 15:23:55.538896       1 namespace_controller.go:200] Starting namespace controller
I0512 15:23:55.539009       1 shared_informer.go:197] Waiting for caches to sync for namespace
I0512 15:23:55.759333       1 controllermanager.go:533] Started "horizontalpodautoscaling"
I0512 15:23:55.759364       1 horizontal.go:156] Starting HPA controller
I0512 15:23:55.759373       1 shared_informer.go:197] Waiting for caches to sync for HPA
I0512 15:23:55.912491       1 node_lifecycle_controller.go:77] Sending events to api server
E0512 15:23:55.913081       1 core.go:232] failed to start cloud node lifecycle controller: no cloud provider provided
W0512 15:23:55.913115       1 controllermanager.go:525] Skipping "cloud-node-lifecycle"
I0512 15:23:56.159835       1 controllermanager.go:533] Started "attachdetach"
I0512 15:23:56.159869       1 attach_detach_controller.go:342] Starting attach detach controller
I0512 15:23:56.159883       1 shared_informer.go:197] Waiting for caches to sync for attach detach
I0512 15:23:56.408393       1 controllermanager.go:533] Started "pv-protection"
W0512 15:23:56.408443       1 controllermanager.go:525] Skipping "root-ca-cert-publisher"
I0512 15:23:56.408603       1 pv_protection_controller.go:81] Starting PV protection controller
I0512 15:23:56.408630       1 shared_informer.go:197] Waiting for caches to sync for PV protection
I0512 15:23:56.559003       1 controllermanager.go:533] Started "csrcleaner"
I0512 15:23:56.559048       1 cleaner.go:81] Starting CSR cleaner controller
I0512 15:23:56.709594       1 node_lifecycle_controller.go:388] Sending events to api server.
I0512 15:23:56.709959       1 node_lifecycle_controller.go:423] Controller is using taint based evictions.
I0512 15:23:56.710092       1 taint_manager.go:162] Sending events to api server.
I0512 15:23:56.710207       1 node_lifecycle_controller.go:520] Controller will reconcile labels.
I0512 15:23:56.710253       1 controllermanager.go:533] Started "nodelifecycle"
W0512 15:23:56.710268       1 core.go:246] configure-cloud-routes is set, but no cloud provider specified. Will not configure cloud provider routes.
W0512 15:23:56.710281       1 controllermanager.go:525] Skipping "route"
I0512 15:23:56.710365       1 node_lifecycle_controller.go:554] Starting node controller
I0512 15:23:56.710386       1 shared_informer.go:197] Waiting for caches to sync for taint
I0512 15:23:56.959252       1 controllermanager.go:533] Started "ttl"
I0512 15:23:56.959376       1 ttl_controller.go:116] Starting TTL controller
I0512 15:23:56.959387       1 shared_informer.go:197] Waiting for caches to sync for TTL
I0512 15:23:57.209947       1 controllermanager.go:533] Started "persistentvolume-expander"
I0512 15:23:57.210073       1 expand_controller.go:319] Starting expand controller
I0512 15:23:57.210085       1 shared_informer.go:197] Waiting for caches to sync for expand
I0512 15:23:57.459471       1 controllermanager.go:533] Started "replicationcontroller"
I0512 15:23:57.460812       1 replica_set.go:180] Starting replicationcontroller controller
I0512 15:23:57.460833       1 shared_informer.go:197] Waiting for caches to sync for ReplicationController
I0512 15:23:57.709147       1 controllermanager.go:533] Started "podgc"
I0512 15:23:57.709272       1 gc_controller.go:88] Starting GC controller
I0512 15:23:57.709284       1 shared_informer.go:197] Waiting for caches to sync for GC
I0512 15:23:57.960699       1 controllermanager.go:533] Started "job"
I0512 15:23:57.960781       1 job_controller.go:143] Starting job controller
I0512 15:23:57.960788       1 shared_informer.go:197] Waiting for caches to sync for job
I0512 15:23:58.108495       1 controllermanager.go:533] Started "csrapproving"
I0512 15:23:58.108580       1 certificate_controller.go:118] Starting certificate controller "csrapproving"
I0512 15:23:58.108591       1 shared_informer.go:197] Waiting for caches to sync for certificate-csrapproving
I0512 15:23:58.359357       1 controllermanager.go:533] Started "bootstrapsigner"
I0512 15:23:58.359442       1 shared_informer.go:197] Waiting for caches to sync for bootstrap_signer
I0512 15:23:58.608491       1 controllermanager.go:533] Started "clusterrole-aggregation"
I0512 15:23:58.608552       1 clusterroleaggregation_controller.go:148] Starting ClusterRoleAggregator
I0512 15:23:58.608567       1 shared_informer.go:197] Waiting for caches to sync for ClusterRoleAggregator
I0512 15:23:59.517203       1 garbagecollector.go:129] Starting garbage collector controller
I0512 15:23:59.517692       1 shared_informer.go:197] Waiting for caches to sync for garbage collector
I0512 15:23:59.517354       1 controllermanager.go:533] Started "garbagecollector"
I0512 15:23:59.517769       1 graph_builder.go:282] GraphBuilder running
I0512 15:23:59.552357       1 controllermanager.go:533] Started "disruption"
I0512 15:23:59.552507       1 disruption.go:330] Starting disruption controller
I0512 15:23:59.552514       1 shared_informer.go:197] Waiting for caches to sync for disruption
I0512 15:23:59.664402       1 controllermanager.go:533] Started "cronjob"
I0512 15:23:59.664471       1 cronjob_controller.go:97] Starting CronJob Manager
I0512 15:23:59.909692       1 controllermanager.go:533] Started "statefulset"
W0512 15:23:59.909739       1 controllermanager.go:525] Skipping "ttl-after-finished"
I0512 15:23:59.909791       1 stateful_set.go:145] Starting stateful set controller
I0512 15:23:59.909800       1 shared_informer.go:197] Waiting for caches to sync for stateful set
I0512 15:24:00.159052       1 controllermanager.go:533] Started "endpoint"
I0512 15:24:00.159192       1 endpoints_controller.go:181] Starting endpoint controller
I0512 15:24:00.159230       1 shared_informer.go:197] Waiting for caches to sync for endpoint
I0512 15:24:00.408490       1 controllermanager.go:533] Started "daemonset"
I0512 15:24:00.408746       1 daemon_controller.go:255] Starting daemon sets controller
I0512 15:24:00.408758       1 shared_informer.go:197] Waiting for caches to sync for daemon sets
I0512 15:24:00.659192       1 controllermanager.go:533] Started "deployment"
I0512 15:24:00.659712       1 shared_informer.go:197] Waiting for caches to sync for resource quota
I0512 15:24:00.659847       1 deployment_controller.go:152] Starting deployment controller
I0512 15:24:00.659866       1 shared_informer.go:197] Waiting for caches to sync for deployment
I0512 15:24:00.708763       1 shared_informer.go:204] Caches are synced for ClusterRoleAggregator 
I0512 15:24:00.709535       1 shared_informer.go:204] Caches are synced for certificate-csrapproving 
I0512 15:24:00.717297       1 shared_informer.go:204] Caches are synced for PVC protection 
I0512 15:24:00.737374       1 shared_informer.go:204] Caches are synced for certificate-csrsigning 
I0512 15:24:00.753179       1 shared_informer.go:204] Caches are synced for disruption 
I0512 15:24:00.753253       1 disruption.go:338] Sending events to api server.
I0512 15:24:00.759790       1 shared_informer.go:204] Caches are synced for HPA 
I0512 15:24:00.760341       1 shared_informer.go:204] Caches are synced for deployment 
I0512 15:24:00.761110       1 shared_informer.go:204] Caches are synced for bootstrap_signer 
I0512 15:24:00.761466       1 shared_informer.go:204] Caches are synced for job 
I0512 15:24:00.761593       1 shared_informer.go:204] Caches are synced for ReplicationController 
